IID pT_0.1 pT_0.2 pT_0.3 pT_0.4 pT_0.5 pT_0.6 pT_0.7 pT_0.8 pT_0.9 pT_1 pT_1.1
GSP_Buckner_HU_00280 0.000104899 0.0000674778 0.0000535673 0.0000443042 0.0000381625 0.000032369 0.0000292615 0.0000257918 0.0000230928 0.0000212325 0.0000212325
GSP_Buckner_HU_00282 0.0000953132 0.0000627386 0.0000496527 0.0000414523 0.000035706 0.000029803 0.0000270015 0.0000240359 0.0000215771 0.0000198231 0.0000198231
GSP_Buckner_HU_00286 0.0000659052 0.0000463342 0.0000370139 0.00003023 0.0000255683 0.0000205221 0.0000186287 0.0000161361 0.0000143065 0.0000131681 0.0000131681
GSP_Buckner_HU_00288 0.000117392 0.0000781491 0.000059341 0.0000491409 0.0000421122 0.0000345038 0.000031216 0.0000273802 0.0000245646 0.0000225578 0.0000225578
GSP_Buckner_HU_00289 0.0000986434 0.0000673757 0.0000518045 0.0000424219 0.0000365843 0.0000304401 0.0000280961 0.0000252233 0.0000226596 0.000020813 0.000020813
GSP_Buckner_HU_00290 0.000107116 0.0000723626 0.0000573722 0.0000457941 0.0000391446 0.0000333828 0.0000304038 0.0000272087 0.0000245165 0.0000225049 0.0000225049
GSP_Buckner_HU_00291 0.0000600118 0.0000424358 0.0000343142 0.0000283498 0.0000250175 0.0000205522 0.0000191446 0.0000168546 0.0000148799 0.0000136669 0.0000136669
GSP_Buckner_HU_00292 0.000102049 0.0000663287 0.0000517036 0.00004323 0.0000361771 0.0000300191 0.0000277352 0.0000244694 0.000021936 0.0000201425 0.0000201425
GSP_Buckner_HU_00296 0.000049323 0.0000348823 0.0000264204 0.0000222948 0.0000187753 0.0000149283 0.0000139261 0.0000122121 0.0000110112 0.0000101621 0.0000101621
GSP_Buckner_HU_00298 0.0000952379 0.0000629837 0.0000482589 0.0000390404 0.0000339315 0.0000282512 0.000026346 0.0000233386 0.0000209234 0.0000192271 0.0000192271
GSP_Buckner_HU_00299 0.000124056 0.0000873678 0.0000683717 0.0000552533 0.0000475213 0.0000398228 0.0000361126 0.0000319345 0.0000286302 0.000026275 0.000026275
GSP_Buckner_HU_00301 0.000117558 0.0000830879 0.0000658245 0.000054211 0.0000467897 0.0000389963 0.0000351775 0.0000310307 0.0000279238 0.0000256434 0.0000256434
GSP_Buckner_HU_00306 0.000088205 0.000059593 0.0000439852 0.0000362482 0.0000314704 0.000025928 0.0000240117 0.0000210312 0.0000188753 0.000017317 0.000017317
GSP_Buckner_HU_00307 0.0000708215 0.0000519161 0.0000411342 0.0000345693 0.0000303559 0.0000247478 0.0000228306 0.0000201768 0.0000179438 0.0000164872 0.0000164872
GSP_Buckner_HU_00308 0.000081093 0.0000593213 0.0000469075 0.0000395827 0.0000339089 0.0000282717 0.0000260037 0.0000229594 0.0000205612 0.0000188985 0.0000188985
GSP_Buckner_HU_00309 0.0000680601 0.0000449211 0.0000338552 0.0000281397 0.000023991 0.0000191931 0.0000178979 0.0000156513 0.0000138803 0.0000127809 0.0000127809
GSP_Buckner_HU_00310 0.0000896762 0.0000572439 0.0000432552 0.0000337936 0.000029516 0.000024492 0.0000224397 0.0000197979 0.0000177402 0.0000163042 0.0000163042
GSP_Buckner_HU_00311 0.0000781704 0.0000533819 0.0000436538 0.0000345848 0.0000292198 0.0000238518 0.0000220234 0.000019399 0.0000172424 0.0000158599 0.0000158599
GSP_Buckner_HU_00313 0.0000398512 0.0000285824 0.0000206172 0.0000160832 0.0000134279 0.00000959576 0.00000928027 0.00000776431 0.00000684515 0.00000636454 0.00000636454
GSP_Buckner_HU_00314 0.000095025 0.0000609449 0.0000445556 0.0000350861 0.0000305851 0.0000255818 0.0000235034 0.0000208246 0.0000187266 0.0000172222 0.0000172222
GSP_Buckner_HU_00315 0.0000687178 0.0000463147 0.0000339032 0.0000278655 0.0000248871 0.0000199495 0.0000186637 0.0000165569 0.0000148907 0.0000137306 0.0000137306
GSP_Buckner_HU_00318 0.0000489861 0.0000298197 0.0000249528 0.0000203641 0.0000177335 0.0000138113 0.0000130452 0.0000112431 0.00000982402 0.00000906119 0.00000906119
GSP_Buckner_HU_00319 0.0000785574 0.0000508002 0.0000372465 0.0000292755 0.000025397 0.0000201912 0.0000191231 0.0000169445 0.0000151457 0.0000139555 0.0000139555
GSP_Buckner_HU_00321 0.000093291 0.0000596333 0.0000449923 0.0000370158 0.0000318068 0.0000261892 0.0000239245 0.0000211878 0.000018905 0.0000173827 0.0000173827
GSP_Buckner_HU_00322 0.000117438 0.0000829192 0.0000666242 0.0000550026 0.0000479695 0.0000405331 0.0000365074 0.0000323076 0.000029134 0.0000267532 0.0000267532
GSP_Buckner_HU_00324 0.0000933834 0.0000592935 0.0000452214 0.0000352445 0.0000305354 0.0000249867 0.0000228914 0.0000203076 0.0000181291 0.0000166702 0.0000166702
GSP_Buckner_HU_00326 0.0000527846 0.0000364578 0.0000269593 0.0000211304 0.0000185261 0.0000144244 0.0000133016 0.0000115265 0.0000102071 0.00000944896 0.00000944896
GSP_Buckner_HU_00327 0.0000839911 0.0000553163 0.0000401065 0.0000328509 0.0000281335 0.000022875 0.0000211546 0.0000187932 0.0000167873 0.0000154403 0.0000154403
GSP_Buckner_HU_00329 0.0000720337 0.0000497369 0.0000360838 0.0000278881 0.0000224391 0.0000177875 0.0000162186 0.0000138961 0.0000124769 0.0000114881 0.0000114881
GSP_Buckner_HU_00331 0.0000792784 0.0000496193 0.0000358067 0.0000287225 0.000023857 0.0000188781 0.0000177566 0.0000154113 0.0000136083 0.0000125343 0.0000125343
GSP_Buckner_HU_00332 0.00007705 0.0000496425 0.000040431 0.0000333896 0.0000298783 0.0000254315 0.0000230481 0.0000201722 0.0000181382 0.0000166885 0.0000166885
GSP_Buckner_HU_00335 0.0000757032 0.0000471896 0.000035518 0.0000274255 0.0000233098 0.0000184116 0.0000173583 0.0000149448 0.0000133333 0.0000123046 0.0000123046
GSP_Buckner_HU_00337 0.0000970074 0.0000656067 0.0000514089 0.0000418058 0.0000355734 0.0000299283 0.0000274456 0.000024187 0.0000219031 0.0000201314 0.0000201314
GSP_Buckner_HU_00339 0.000109597 0.0000788097 0.0000623545 0.0000513135 0.0000439622 0.0000374325 0.0000340517 0.0000304387 0.0000274098 0.0000251643 0.0000251643
GSP_Buckner_HU_00340 0.0000433607 0.0000256505 0.0000160313 0.0000129387 0.0000115651 0.00000922296 0.00000882031 0.00000772092 0.00000679839 0.00000632082 0.00000632082
GSP_Buckner_HU_00341 0.0000828531 0.0000606056 0.0000466605 0.0000388864 0.0000331869 0.0000277822 0.0000256181 0.0000226451 0.0000205435 0.000018864 0.000018864
GSP_Buckner_HU_00342 0.0000982566 0.0000654039 0.0000491365 0.0000397525 0.0000336264 0.0000283748 0.0000258248 0.000022712 0.000020336 0.0000186797 0.0000186797
GSP_Buckner_HU_00348 0.000100873 0.00007075 0.0000574506 0.0000463241 0.0000390519 0.0000326745 0.0000297301 0.0000263738 0.0000237736 0.0000218457 0.0000218457
GSP_Buckner_HU_00349 0.0000765178 0.0000577216 0.0000472151 0.0000403929 0.0000347526 0.0000290324 0.0000268047 0.0000238392 0.0000212822 0.0000195463 0.0000195463
GSP_Buckner_HU_00350 0.0000366649 0.0000262156 0.0000187775 0.0000152675 0.0000128852 0.00000922043 0.00000885134 0.00000756848 0.00000671353 0.00000624772 0.00000624772
GSP_Buckner_HU_00352 0.0000817742 0.0000588424 0.0000438263 0.0000367614 0.0000314588 0.0000258487 0.0000241674 0.000021566 0.0000195015 0.0000179355 0.0000179355
GSP_Buckner_HU_00354 0.0000776683 0.0000533464 0.0000413422 0.0000340481 0.0000290777 0.0000240534 0.0000218456 0.0000189236 0.0000170347 0.0000156335 0.0000156335
GSP_Buckner_HU_00358 0.0000981366 0.0000605926 0.0000455907 0.00003812 0.0000327983 0.0000276695 0.0000254759 0.0000224016 0.0000200395 0.0000184057 0.0000184057
GSP_Buckner_HU_00360 0.0000632517 0.0000438981 0.0000349065 0.0000279459 0.0000246326 0.0000208556 0.000019827 0.0000176044 0.0000157962 0.0000145245 0.0000145245
GSP_Buckner_HU_00361 0.0000479576 0.0000326411 0.0000255939 0.0000219478 0.0000189282 0.0000148417 0.0000141706 0.0000122509 0.0000108564 0.00000999548 0.00000999548
GSP_Buckner_HU_00362 0.0000624455 0.0000328535 0.0000275441 0.0000229578 0.0000200879 0.000017061 0.0000162651 0.0000142284 0.0000126462 0.0000116545 0.0000116545
GSP_Buckner_HU_00363 0.0000945793 0.0000627991 0.0000493247 0.0000402917 0.0000349797 0.0000295169 0.0000271336 0.0000238221 0.0000213681 0.0000196266 0.0000196266
GSP_Buckner_HU_00364 0.0000548305 0.000035409 0.0000291097 0.0000228358 0.0000184055 0.0000144963 0.0000132755 0.0000112805 0.00000999778 0.00000924199 0.00000924199
GSP_Buckner_HU_00365 0.0000894258 0.0000585859 0.0000454206 0.0000365254 0.0000310468 0.0000251857 0.0000231516 0.0000204855 0.0000180877 0.0000166495 0.0000166495
GSP_Buckner_HU_00366 0.00010304 0.0000702702 0.0000527488 0.0000426326 0.0000356908 0.0000291587 0.0000264509 0.0000236037 0.0000211169 0.000019404 0.000019404
GSP_Buckner_HU_00369 0.000120404 0.0000763028 0.0000583857 0.0000485565 0.0000410445 0.0000342403 0.0000311716 0.0000272697 0.0000243529 0.0000223488 0.0000223488
GSP_Buckner_HU_00371 0.0000974277 0.0000703283 0.0000542985 0.0000456598 0.0000382516 0.0000319988 0.0000288937 0.0000256722 0.0000231362 0.0000212596 0.0000212596
GSP_Buckner_HU_00373 0.0000537683 0.0000377722 0.0000298509 0.0000243715 0.0000213623 0.0000170185 0.0000162476 0.0000141173 0.0000124277 0.0000114292 0.0000114292
GSP_Buckner_HU_00374 0.000078513 0.0000500543 0.0000391942 0.0000324798 0.0000278354 0.000022882 0.0000212518 0.0000188067 0.0000168818 0.0000155018 0.0000155018
GSP_Buckner_HU_00377 0.0000935291 0.0000661462 0.0000485222 0.0000390948 0.0000325576 0.0000265883 0.0000247179 0.0000217704 0.0000194249 0.0000178515 0.0000178515
GSP_Buckner_HU_00382 0.0000785817 0.000055073 0.0000437633 0.0000363977 0.0000312292 0.0000256013 0.0000237616 0.0000205511 0.0000183617 0.0000168837 0.0000168837
GSP_Buckner_HU_00383 0.0000780967 0.0000601781 0.0000481348 0.000040213 0.000033904 0.0000286265 0.0000260891 0.0000231558 0.0000208687 0.0000191679 0.0000191679
GSP_Buckner_HU_00384 0.0000828421 0.0000519105 0.0000403309 0.0000311764 0.000025774 0.0000213628 0.000020054 0.0000175695 0.0000157298 0.0000144935 0.0000144935
GSP_Buckner_HU_00387 0.000104469 0.0000723167 0.0000545186 0.0000441718 0.0000374579 0.0000308033 0.0000284281 0.0000250336 0.0000223802 0.0000205458 0.0000205458
GSP_Buckner_HU_00388 0.000100196 0.0000661232 0.0000515294 0.0000427099 0.0000368211 0.0000308108 0.0000284221 0.0000251533 0.0000225896 0.0000207512 0.0000207512
GSP_Buckner_HU_00396 0.0000654893 0.0000398662 0.0000316995 0.0000266742 0.0000227797 0.0000186915 0.000017335 0.0000150539 0.000013527 0.000012482 0.000012482
GSP_Buckner_HU_00397 0.0000816319 0.0000531647 0.0000396729 0.0000301842 0.0000250138 0.0000200779 0.0000186157 0.0000163745 0.0000147846 0.0000136082 0.0000136082
GSP_Buckner_HU_00398 0.0000687853 0.000045424 0.0000372201 0.0000318361 0.0000282744 0.0000235676 0.0000218707 0.0000192751 0.0000172316 0.0000158458 0.0000158458
GSP_Buckner_HU_00401 0.0000922289 0.0000598648 0.0000454845 0.0000364572 0.0000303359 0.0000245968 0.0000228238 0.0000202334 0.0000182519 0.0000167913 0.0000167913
GSP_Buckner_HU_00403 0.000125104 0.0000873154 0.000070587 0.0000575979 0.0000498236 0.0000426069 0.0000387444 0.0000345085 0.0000312447 0.0000286395 0.0000286395
GSP_Buckner_HU_00404 0.0000822534 0.0000521536 0.0000404233 0.0000333797 0.0000296577 0.0000241207 0.0000223496 0.00001966 0.0000177424 0.0000163244 0.0000163244
GSP_Buckner_HU_00407 0.000118371 0.0000760301 0.0000578197 0.000047327 0.0000397517 0.0000330004 0.0000300159 0.0000265476 0.0000237719 0.0000218281 0.0000218281
GSP_Buckner_HU_00408 0.000115957 0.0000798692 0.0000627275 0.0000522132 0.0000452481 0.0000383925 0.0000348598 0.0000310491 0.0000282161 0.0000258871 0.0000258871
GSP_Buckner_HU_00412 0.0000828684 0.0000520501 0.0000377032 0.000031148 0.0000269623 0.0000217942 0.0000202439 0.0000178441 0.0000158928 0.0000146272 0.0000146272
GSP_Buckner_HU_00413 0.000126675 0.0000834662 0.0000622134 0.0000507882 0.0000420917 0.0000348762 0.000031836 0.0000281426 0.0000252315 0.000023188 0.000023188
GSP_Buckner_HU_00414 0.000099882 0.000064084 0.0000495293 0.0000416808 0.0000349117 0.0000286072 0.0000263384 0.000023119 0.000020708 0.0000190373 0.0000190373
GSP_Buckner_HU_00415 0.0000862906 0.0000615018 0.0000496624 0.0000411232 0.000035699 0.0000295185 0.0000269673 0.0000239088 0.0000215419 0.0000197965 0.0000197965
GSP_Buckner_HU_00417 0.0000982032 0.0000608134 0.0000460532 0.0000364294 0.0000307924 0.0000248194 0.00002304 0.0000201871 0.000018067 0.0000166213 0.0000166213
GSP_Buckner_HU_00418 0.0000911205 0.0000629833 0.0000481882 0.0000393978 0.0000345468 0.0000287122 0.0000262889 0.0000234472 0.0000210404 0.0000193187 0.0000193187
GSP_Buckner_HU_00419 0.0000887342 0.0000581392 0.0000428356 0.0000343764 0.0000306588 0.0000252893 0.0000230608 0.0000203112 0.0000184237 0.0000169468 0.0000169468
GSP_Buckner_HU_00423 0.0000960053 0.0000596153 0.0000464665 0.0000371897 0.0000320918 0.0000264767 0.0000242652 0.0000212661 0.0000188227 0.0000173282 0.0000173282
GSP_Buckner_HU_00424 0.0000961523 0.0000632628 0.0000485442 0.0000404522 0.0000354049 0.0000294573 0.0000270836 0.0000238622 0.000021286 0.0000195871 0.0000195871
GSP_Buckner_HU_00425 0.0000687395 0.0000439832 0.0000318958 0.0000238883 0.000020836 0.0000166727 0.0000152187 0.0000131427 0.0000117095 0.0000107915 0.0000107915
GSP_Buckner_HU_00428 0.0000868426 0.0000586485 0.0000445576 0.0000366691 0.0000313396 0.0000257901 0.0000236881 0.000020818 0.0000186512 0.0000171723 0.0000171723
GSP_Buckner_HU_00430 0.0000682588 0.0000445475 0.0000326794 0.0000248767 0.0000208983 0.0000166 0.000015354 0.0000131359 0.0000117655 0.0000108506 0.0000108506
GSP_Buckner_HU_00431 0.000103031 0.0000688056 0.0000532658 0.0000433755 0.0000367154 0.0000299664 0.0000273738 0.0000243097 0.0000219269 0.0000201794 0.0000201794
GSP_Buckner_HU_00439 0.0000954351 0.0000689525 0.0000529784 0.0000445251 0.0000380998 0.0000323147 0.0000294475 0.000026013 0.0000234625 0.0000215579 0.0000215579
GSP_Buckner_HU_00440 0.0000604605 0.0000402822 0.0000315079 0.0000242741 0.0000216146 0.0000178672 0.0000167065 0.0000146589 0.0000129112 0.0000118735 0.0000118735
GSP_Buckner_HU_00441 0.0000992732 0.0000705133 0.0000546565 0.0000441659 0.000038019 0.0000328993 0.0000299975 0.0000266662 0.0000240331 0.0000220618 0.0000220618
GSP_Buckner_HU_00443 0.000112118 0.0000760451 0.0000597324 0.0000496206 0.000042497 0.0000359623 0.0000327746 0.0000290871 0.0000260372 0.000023886 0.000023886
GSP_Buckner_HU_00446 0.000107912 0.0000733721 0.0000582216 0.0000475988 0.0000400598 0.0000335473 0.0000307523 0.000027332 0.0000245508 0.0000225379 0.0000225379
GSP_Buckner_HU_00448 0.0000753852 0.0000569163 0.0000430642 0.0000362785 0.0000313895 0.0000260017 0.0000240765 0.0000211918 0.0000189569 0.0000174354 0.0000174354
GSP_Buckner_HU_00449 0.0000902576 0.0000603138 0.000047602 0.0000389342 0.0000331796 0.0000277903 0.0000253813 0.0000225688 0.0000203519 0.0000187354 0.0000187354
GSP_Buckner_HU_00451 0.0000893786 0.0000623305 0.0000478967 0.0000388179 0.0000327675 0.0000275092 0.0000249982 0.0000221219 0.0000198606 0.000018252 0.000018252
GSP_Buckner_HU_00452 0.000119918 0.0000858271 0.0000677007 0.0000567368 0.0000497217 0.0000418508 0.0000384115 0.0000341119 0.000030881 0.0000283531 0.0000283531
GSP_Buckner_HU_00453 0.0000611333 0.0000423235 0.0000318822 0.0000254338 0.0000210734 0.0000167073 0.0000156386 0.0000136486 0.0000122315 0.000011298 0.000011298
GSP_Buckner_HU_00455 0.0000835591 0.0000575191 0.0000460669 0.000038164 0.0000332239 0.0000270821 0.0000245068 0.0000216411 0.0000193941 0.0000178245 0.0000178245
GSP_Buckner_HU_00456 0.000096411 0.0000687893 0.0000539181 0.0000434399 0.0000378093 0.0000312885 0.0000288127 0.0000256509 0.0000230104 0.000021118 0.000021118
GSP_Buckner_HU_00457 0.00009264 0.0000626122 0.000050682 0.0000423122 0.0000369864 0.0000311071 0.0000279668 0.0000249031 0.0000224254 0.0000205983 0.0000205983
GSP_Buckner_HU_00458 0.000101354 0.0000656699 0.0000505344 0.0000422964 0.0000362668 0.0000300483 0.0000276127 0.0000247318 0.0000224006 0.0000205939 0.0000205939
GSP_Buckner_HU_00461 0.000117396 0.0000800027 0.0000575406 0.0000470465 0.000040749 0.0000339745 0.0000302373 0.0000270052 0.0000242948 0.0000223211 0.0000223211
GSP_Buckner_HU_00463 0.000107664 0.000077718 0.0000588854 0.0000495032 0.0000422575 0.0000354556 0.0000324749 0.0000286883 0.0000257745 0.0000236556 0.0000236556
GSP_Buckner_HU_00464 0.0000721974 0.0000445287 0.0000308927 0.0000235272 0.0000196663 0.0000155949 0.0000146242 0.0000126343 0.0000111771 0.0000103346 0.0000103346
GSP_Buckner_HU_00466 0.000104902 0.000071772 0.0000558436 0.0000441612 0.0000379765 0.0000317588 0.0000284073 0.000025004 0.0000224577 0.0000206279 0.0000206279
GSP_Buckner_HU_00470 0.0000744304 0.0000509565 0.0000392617 0.0000328541 0.0000286599 0.000023457 0.0000214076 0.0000187945 0.0000166704 0.0000153338 0.0000153338
GSP_Buckner_HU_00471 0.0000857674 0.0000592819 0.000046353 0.0000384075 0.0000333935 0.0000285556 0.0000264807 0.0000235646 0.0000210216 0.0000193233 0.0000193233
GSP_Buckner_HU_00473 0.0000939846 0.0000610687 0.0000459348 0.0000365004 0.0000305053 0.0000247576 0.0000226552 0.0000201105 0.0000181547 0.0000166771 0.0000166771
GSP_Buckner_HU_00474 0.0000952273 0.0000671662 0.0000516473 0.0000436081 0.0000369967 0.0000311029 0.0000281757 0.0000251392 0.0000224646 0.0000206356 0.0000206356
GSP_Buckner_HU_00475 0.000133631 0.0000871366 0.0000682568 0.0000540232 0.0000461235 0.0000385599 0.000034518 0.0000307412 0.000027495 0.0000252404 0.0000252404
GSP_Buckner_HU_00478 0.0000623513 0.000044141 0.0000353397 0.0000294947 0.0000258225 0.0000214812 0.0000196353 0.0000174333 0.0000156112 0.0000143887 0.0000143887
GSP_Buckner_HU_00480 0.000105838 0.0000664414 0.0000494119 0.0000401567 0.0000344108 0.0000278878 0.0000254443 0.0000226082 0.000020294 0.0000186733 0.0000186733
GSP_Buckner_HU_00481 0.0000822953 0.0000584727 0.0000471896 0.0000395005 0.000033349 0.0000275736 0.0000255582 0.0000225364 0.0000203947 0.0000187364 0.0000187364
GSP_Buckner_HU_00483 0.0000928295 0.0000651091 0.0000492928 0.0000395172 0.0000347913 0.0000295887 0.0000272521 0.0000242785 0.0000218113 0.0000200273 0.0000200273
GSP_Buckner_HU_00484 0.0000826974 0.000059969 0.0000466143 0.0000377732 0.0000329374 0.0000273037 0.0000246537 0.0000216144 0.000019416 0.0000178482 0.0000178482
GSP_Buckner_HU_00486 0.0000808432 0.000054219 0.0000412826 0.0000330723 0.0000280841 0.0000232801 0.0000216329 0.000018996 0.0000169324 0.0000155911 0.0000155911
GSP_Buckner_HU_00487 0.000114531 0.0000784053 0.0000594112 0.0000481427 0.0000414394 0.0000344549 0.0000316269 0.0000281111 0.0000255262 0.0000234302 0.0000234302
GSP_Buckner_HU_00494 0.000127412 0.0000851983 0.0000646634 0.0000517976 0.0000445687 0.0000377701 0.0000343489 0.0000306338 0.0000275563 0.0000252881 0.0000252881
GSP_Buckner_HU_00496 0.000138554 0.0000913991 0.0000738213 0.000060271 0.0000511085 0.0000434801 0.0000394594 0.000035309 0.0000316886 0.0000290882 0.0000290882
GSP_Buckner_HU_00501 0.000125298 0.0000884012 0.0000672869 0.00005436 0.000045731 0.0000385088 0.0000351186 0.0000314623 0.0000283555 0.0000260146 0.0000260146
GSP_Buckner_HU_00503 0.000116601 0.0000784711 0.0000587807 0.0000472471 0.0000401788 0.0000331077 0.0000305094 0.0000273008 0.0000245332 0.0000225314 0.0000225314
GSP_Buckner_HU_00505 0.0000877051 0.0000563575 0.0000441005 0.0000348432 0.0000300173 0.0000248857 0.0000231274 0.0000206417 0.0000186802 0.0000171651 0.0000171651
GSP_Buckner_HU_00507 0.0000948914 0.0000619674 0.0000466684 0.0000383858 0.000032886 0.0000275251 0.0000247627 0.0000217527 0.0000194272 0.0000178623 0.0000178623
GSP_Buckner_HU_00509 0.0000969955 0.0000676539 0.0000500258 0.0000412954 0.0000346951 0.0000287761 0.0000261952 0.0000236581 0.000020964 0.0000192898 0.0000192898
GSP_Buckner_HU_00512 0.000118942 0.0000846807 0.0000679146 0.0000560689 0.0000490035 0.0000417997 0.0000381713 0.0000339081 0.0000303468 0.0000278527 0.0000278527
GSP_Buckner_HU_00517 0.000114049 0.0000750746 0.0000591501 0.0000488785 0.0000424386 0.0000349108 0.0000316139 0.0000277828 0.0000248321 0.0000227973 0.0000227973
GSP_Buckner_HU_00518 0.0000850968 0.0000523464 0.0000392191 0.0000328451 0.0000279523 0.0000228653 0.0000212502 0.0000187045 0.0000167765 0.0000154404 0.0000154404
GSP_Buckner_HU_00520 0.0000868857 0.0000639879 0.0000496513 0.000040472 0.0000349537 0.0000293082 0.0000266254 0.0000236257 0.000021379 0.000019624 0.000019624
GSP_Buckner_HU_00524 0.0000801075 0.0000536974 0.0000398707 0.0000320566 0.0000274602 0.0000222389 0.0000203538 0.0000179691 0.0000158949 0.0000146236 0.0000146236
GSP_Buckner_HU_00525 0.000112473 0.0000746467 0.0000568942 0.0000441553 0.0000378429 0.0000321147 0.0000288832 0.0000252991 0.0000226592 0.0000208107 0.0000208107
GSP_Buckner_HU_00527 0.000117233 0.0000811833 0.0000636627 0.0000530141 0.0000458653 0.0000390653 0.0000353692 0.0000316697 0.0000283779 0.0000260452 0.0000260452
GSP_Buckner_HU_00530 0.000108398 0.0000747744 0.0000583916 0.0000464104 0.0000395001 0.0000325795 0.0000296001 0.0000262337 0.0000235405 0.0000216194 0.0000216194
GSP_Buckner_HU_00531 0.0000669971 0.0000401456 0.0000294646 0.0000247375 0.0000213385 0.0000174174 0.0000166348 0.000014764 0.0000131427 0.0000121015 0.0000121015
GSP_Buckner_HU_00532 0.0000924501 0.0000614963 0.0000507238 0.0000429519 0.0000365801 0.0000306938 0.0000282019 0.0000248057 0.0000222239 0.0000204248 0.0000204248
GSP_Buckner_HU_00535 0.000101017 0.000070121 0.0000517104 0.0000415766 0.0000362706 0.0000297877 0.0000273846 0.0000243282 0.000021861 0.000020084 0.000020084
GSP_Buckner_HU_00536 0.0000946644 0.000065292 0.0000496702 0.000040833 0.0000349247 0.0000293584 0.0000266336 0.0000235758 0.0000211627 0.0000194723 0.0000194723
GSP_Buckner_HU_00541 0.000058486 0.0000435611 0.0000337003 0.0000279686 0.0000234143 0.0000182553 0.0000167445 0.000014515 0.0000129222 0.0000119136 0.0000119136
GSP_Buckner_HU_00542 0.0000845714 0.0000586931 0.000045355 0.0000380273 0.0000335407 0.0000281172 0.0000255126 0.0000225664 0.0000201375 0.0000184828 0.0000184828
GSP_Buckner_HU_00543 0.000109622 0.0000756785 0.0000583366 0.0000482513 0.0000409256 0.0000348537 0.0000316169 0.0000283959 0.0000254828 0.0000234105 0.0000234105
GSP_Buckner_HU_00548 0.0000632864 0.0000499011 0.0000412176 0.0000350406 0.0000303383 0.0000251635 0.0000236789 0.0000207502 0.0000185846 0.0000170823 0.0000170823
